"V1","V2","V3","V4","V5","V6","V7"
"","Total Total","","Total","","","Days since last"
"Reporting Country/","","Total","","Transmission","",""
"Territory/Area  †","confirmed classification§‡  cases confirmed new cases","deaths","new deaths","","","reported case"
"Western Pacific Region","","","","","",""
"China","81961 113","3293","6","Local transmission","","0"
"Republic of Korea","9241 104","131","5","Local transmission","","0"
"Australia","2799 547","11","3","Local transmission","","0"
"Malaysia","1796 172","19","3","Local transmission","","0"
"Japan","1291 98","45","2","Local transmission","","0"
"Philippines","636 84","38","3","Local transmission","","0"
"Singapore","631 73","2","0","Local transmission","","0"
"New Zealand","262 73","0","0","Local transmission","","0"
"Viet Nam","141 7","0","0","Local transmission","","0"
"Brunei Darussalam","109 5","0","0","Local transmission","","0"
"Cambodia","96 5","0","0","Local transmission","","0"
"Mongolia","10 0","0","0","Imported cases only","","4"
"Fiji","5 1","0","0","Local transmission","","0"
"Lao People's","","","","","",""
"","3 1","0","0","Under investigation","","0"
"Democratic Republic","","","","","",""
"Papua New Guinea","1 0","0","0","Imported cases only","","5"
"Territories**","","","","","",""
"Guam","37 5","1","0","Local transmission","","0"
"French Polynesia","25 0","0","0","Local transmission","","1"
"New Caledonia","14 4","0","0","Local transmission","","0"
"European Region","","","","","",""
"Italy","74386 5210","7505","685","Local transmission","","0"
"Spain","47610 7937","3434","738","Local transmission","","0"
"Germany","36508 4954","198","49","Local transmission","","0"
"France","24920 2895","1331","231","Local transmission","","0"
"Switzerland","9714 925","103","17","Local transmission","","0"
"The United Kingdom","9533 1452","463","41","Local transmission","","0"
"Netherlands","6412 852","356","80","Local transmission","","0"
"Austria","5888 606","34","4","Local transmission","","0"
"Belgium","4937 668","178","56","Local transmission","","0"
"Portugal","2995 633","43","10","Local transmission","","0"
"Norway","2916 350","12","2","Local transmission","","0"
"Sweden","2510 238","42","6","Local transmission","","0"
"Turkey","2433 561","59","15","Local transmission","","0"
"Israel","2369 199","5","0","Local transmission","","0"
"Denmark","1724 133","34","2","Local transmission","","0"
"Czechia","1654 260","6","3","Local transmission","","0"
"Ireland","1564 235","9","2","Local transmission","","0"
"Luxembourg","1333 234","8","0","Local transmission","","0"
"Poland","1051 150","14","4","Local transmission","","0"
"Romania","906 144","13","2","Local transmission","","0"
"Finland","880 88","3","2","Local transmission","","0"
"Russian Federation","840 182","2","2","Local transmission","","0"
"Greece","821 78","22","2","Local transmission","","0"
"Iceland","737 89","2","0","Local transmission","","0"
"Slovenia","528 48","4","1","Local transmission","","0"
