"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since last"
"Reporting Country/","","","Total","","Transmission",""
"Territory/Area  †","confirmed ‡  cases","confirmed new cases1","deaths","new deaths1","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","81174","58","3242","11","Local transmission","0"
"Republic of Korea","8413","93","84","3","Local transmission","0"
"Japan","873","44","29","1","Local transmission","0"
"Malaysia","673","120","2","2","Local transmission","0"
"Australia","510","96","6","1","Local transmission","0"
"Singapore","313","47","0","0","Local transmission","0"
"Philippines","187","0","14","2","Local transmission","1"
"Viet Nam","66","5","0","0","Local transmission","0"
"Brunei Darussalam","56","2","0","0","Local transmission","0"
"Cambodia","35","11","0","0","Local transmission","0"
"New Zealand","20","9","0","0","Local transmission","0"
"Mongolia","5","1","0","0","Imported cases only","0"
"Territories**","","","","","",""
"Guam","5","2","0","0","Local transmission","0"
"French Polynesia","3","0","0","0","Imported cases only","3"
"European Region","","","","","",""
"Italy","35713","4207","2978","473","Local transmission","0"
"Spain","13716","2538","598","107","Local transmission","0"
"France","9043","0","244","0","Local transmission","1"
"Germany","8198","1042","13","0","Local transmission","0"
"Switzerland","3010","353","21","2","Local transmission","0"
"The United Kingdom","2630","672","103","0","Local transmission","0"
"Netherlands","2051","0","58","0","Local transmission","1"
"Austria","1646","314","4","1","Local transmission","0"
"Belgium","1486","0","14","0","Local transmission","1"
"Norway","1423","115","3","0","Local transmission","0"
"Sweden","1279","112","3","0","Local transmission","0"
"Denmark","1044","67","4","0","Local transmission","0"
"Portugal","642","194","2","1","Local transmission","0"
"Czechia","522","30","0","0","Local transmission","0"
"Israel","427","0","0","0","Local transmission","2"
"Greece","418","0","5","0","Local transmission","1"
"Finland","359","40","0","0","Local transmission","0"
"Ireland","292","0","2","0","Local transmission","1"
"Poland","287","0","5","0","Local transmission","1"
"Slovenia","286","0","1","0","Local transmission","1"
"Estonia","258","33","0","0","Local transmission","0"
"Iceland","250","25","0","0","Local transmission","0"
"Romania","246","62","0","0","Local transmission","0"
"Luxembourg","210","63","2","1","Local transmission","0"
"Turkey","191","51","2","1","Local transmission","0"
"Russian Federation","147","54","0","0","Imported cases only","0"
"San Marino","109","5","14","3","Local transmission","0"
"Slovakia","105","8","0","0","Local transmission","0"
"Serbia††","96","11","0","0","Local transmission","0"
"Bulgaria","92","11","2","0","Local transmission","0"
