"V1","V2","V3","V4","V5","V6","V7"
"Saint Vincent and theGrenadines","14","1","0","0","Sporadic cases","0"
"Nicaragua","11","1","3","1","Pending","0"
"Suriname","10","0","1","0","Sporadic cases","21"
"","Territories**","","","","",""
"Puerto Rico","1276","0","51","3","Clusters of cases","3"
"Martinique","170","0","14","0","Clusters of cases","1"
"Guadeloupe","149","1","12","0","Clusters of cases","0"
"French Guiana","109","2","1","0","Clusters of cases","0"
"Aruba","100","0","2","0","Clusters of cases","2"
"Bermuda","99","0","5","0","Clusters of cases","1"
"Sint Maarten","73","0","12","0","Clusters of cases","1"
"Cayman Islands","66","0","1","0","Clusters of cases","3"
"United States VirginIslands","54","0","3","0","Clusters of cases","3"
"Saint Martin","38","0","2","0","Sporadic cases","2"
"Curaçao","14","0","1","0","Sporadic cases","16"
"Falkland Islands(Malvinas)","12","0","0","0","Clusters of cases","2"
"Montserrat","11","0","0","0","Sporadic cases","11"
"Turks and CaicosIslands","11","0","1","0","Sporadic cases","8"
"Saint Barthélemy","6","0","0","0","Sporadic cases","25"
"Bonaire, Sint Eustatiusand Saba","5","0","0","0","Sporadic cases","7"
"British Virgin Islands","5","0","1","0","Sporadic cases","1"
"Anguilla","3","0","0","0","Sporadic cases","21"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","17"
"","African Region","","","","",""
"South Africa","4220","267","79","4","Communitytransmission","0"
"Algeria","3127","120","415","8","Communitytransmission","0"
"Cameroon","1403","2","49","0","Clusters of cases","0"
"Ghana","1279","125","10","1","Clusters of cases","0"
"Nigeria","1095","114","32","1","Communitytransmission","0"
"Côte d’Ivoire","1077","73","14","0","Clusters of cases","0"
"Guinea","954","92","6","0","Communitytransmission","0"
"Niger","681","10","24","0","Clusters of cases","0"
"Burkina Faso","616","16","41","3","Communitytransmission","0"
"Senegal","545","66","7","1","Clusters of cases","0"
"Democratic Republicof the Congo","416","22","28","3","Clusters of cases","0"
"Kenya","336","16","14","0","Clusters of cases","0"
"Mauritius","331","0","9","0","Communitytransmission","1"
"Mali","325","16","21","0","Clusters of cases","0"
