"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","3 905","33","199","0","Clusters of cases","0"
"Bosnia and Herzegovina","3 431","77","169","0","Community transmission","0"
"Kyrgyzstan","3 356","205","40","5","Clusters of cases","0"
"Greece","3 266","10","190","0","Clusters of cases","0"
"Croatia","2 317","18","107","0","Sporadic cases","0"
"Albania","1 995","104","44","1","Clusters of cases","0"
"Estonia","1 981","0","69","0","Clusters of cases","1"
"Iceland","1 823","1","10","0","Community transmission","0"
"Lithuania","1 798","3","76","0","Community transmission","0"
"Slovakia","1 587","1","28","0","Clusters of cases","0"
"Slovenia","1 520","1","109","0","Clusters of cases","0"
"Latvia","1 111","0","30","0","Sporadic cases","1"
"Cyprus","986","1","19","0","Clusters of cases","0"
"Georgia","908","2","14","0","Community transmission","0"
"Andorra","855","0","52","0","Community transmission","3"
"San Marino","713","0","42","0","Community transmission","2"
"Malta","665","1","9","0","Sporadic cases","0"
"Montenegro","362","3","9","0","Clusters of cases","0"
"Monaco","99","0","1","0","Sporadic cases","15"
"Liechtenstein","83","0","1","0","Pending","57"
"Holy See","12","0","0","0","Sporadic cases","46"
"Territoriesii","","","","","",""
"Kosovo[1]","2 126","96","26","1","Community transmission","0"
