"V1","V2","V3","V4","V5","V6","V7"
"Kenya","374","11","14","0","Clusters of cases","0"
"","","","","","Community",""
"Mauritius","332","0","10","1","transmission","2"
"Equatorial Guinea","315","57","1","0","Clusters of cases","0"
"United Republic of","","","","","",""
"Tanzania","300","0","10","0","Clusters of cases","4"
"Gabon","238","62","3","0","Clusters of cases","0"
"Rwanda","212","5","0","0","Clusters of cases","0"
"Congo","207","0","8","0","Clusters of cases","1"
"Liberia","141","8","16","0","Clusters of cases","0"
"Madagascar","128","0","0","0","Clusters of cases","2"
"Ethiopia","126","2","3","0","Clusters of cases","0"
"Cabo Verde","113","7","1","0","Sporadic cases","0"
"Sierra Leone","104","5","5","1","Clusters of cases","0"
"Togo","99","0","6","0","Clusters of cases","1"
"Zambia","95","6","3","0","Sporadic cases","0"
"Uganda","79","0","0","0","Sporadic cases","1"
"Mozambique","76","0","0","0","Sporadic cases","2"
"Guinea-Bissau","73","0","1","0","Sporadic cases","1"
"Eswatini","71","6","1","0","Sporadic cases","0"
"Benin","64","0","1","0","Sporadic cases","2"
"Chad","52","6","2","2","Sporadic cases","0"
"Central African","","","","","",""
"Republic","50","8","0","0","Sporadic cases","0"
"Eritrea","39","0","0","0","Sporadic cases","10"
"Malawi","36","0","3","0","Sporadic cases","1"
"South Sudan","34","28","0","0","Sporadic cases","0"
"Zimbabwe","32","1","4","0","Sporadic cases","0"
"Angola","27","0","2","0","Sporadic cases","1"
"Botswana","23","1","1","0","Sporadic cases","0"
"Namibia","16","0","0","0","Sporadic cases","23"
"Burundi","15","0","1","0","Sporadic cases","2"
"São Tomé and","","","","","",""
"Príncipe","11","3","0","0","Sporadic cases","0"
"Seychelles","11","0","0","0","Sporadic cases","22"
"Gambia","10","0","1","0","Sporadic cases","8"
"Mauritania","7","0","1","0","Sporadic cases","18"
"Territories**","","","","","",""
"Mayotte","460","27","4","0","Clusters of cases","0"
"Réunion","418","0","0","0","Clusters of cases","1"
"Subtotal for all","","","","","",""
"","3018240","66276","207960","5376","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","13","0","Not Applicable††","44"
"Princess)","","","","","",""
"Grand total","3018952","66276","207973","5376","",""
