"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since last"
"Reporting Country/","","","Total","","Transmission",""
"Territory/Area  †","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"Republic of Korea","8086","107","72","6","Local transmission","0"
"Japan","716","41","21","2","Local transmission","0"
"Singapore","200","13","0","0","Local transmission","0"
"Australia","197","57","3","0","Local transmission","0"
"Malaysia","197","68","0","0","Local transmission","0"
"Philippines","64","12","2","0","Local transmission","0"
"Viet Nam","48","9","0","0","Local transmission","0"
"Brunei Darussalam","25","13","0","0","Local transmission","0"
"Cambodia","7","2","0","0","Local transmission","0"
"New Zealand","6","1","0","0","Local transmission","0"
"Mongolia","1","0","0","0","Imported cases only","4"
"Territories**","","","","","",""
"French Polynesia","1","0","0","0","Imported cases only","2"
"European Region","","","","","",""
"Italy","17660","2547","1268","252","Local transmission","0"
"Spain","4231","1266","120","36","Local transmission","0"
"France","3640","780","79","18","Local transmission","0"
"Germany","3062","693","6","0","Local transmission","0"
"Switzerland","1125","267","6","0","Local transmission","0"
"Netherlands","804","190","10","5","Local transmission","0"
"The United Kingdom","802","208","10","2","Local transmission","0"
"Denmark","801","127","0","0","Local transmission","0"
"Sweden","775","155","0","0","Local transmission","0"
"Norway","750","261","1","1","Local transmission","0"
"Belgium","599","285","0","0","Local transmission","0"
"Austria","504","143","1","0","Local transmission","0"
"Czechia","150","34","0","0","Local transmission","0"
"Slovenia","141","84","0","0","Local transmission","0"
"Portugal","112","71","0","0","Local transmission","0"
"Finland","109","0","0","0","Local transmission","1"
"Israel","100","25","0","0","Local transmission","0"
"Greece","98","0","1","0","Local transmission","2"
"Ireland","90","20","1","0","Local transmission","0"
"Estonia","79","66","0","0","Local transmission","0"
"San Marino","66","3","2","0","Local transmission","0"
"Romania","64","16","0","0","Local transmission","0"
"Poland","64","15","1","0","Local transmission","0"
"Iceland","61","0","0","0","Local transmission","4"
"Luxembourg","38","21","1","1","Local transmission","0"
"Russian Federation","34","0","0","0","Imported cases only","1"
"Albania","33","10","1","1","Local transmission","0"
"Serbia","31","12","0","0","Local transmission","0"
"Slovakia","30","9","0","0","Local transmission","0"
"Croatia","27","11","0","0","Local transmission","0"
"Georgia","25","0","0","0","Imported cases only","1"
"Belarus","21","9","0","0","Local transmission","0"
"Hungary","19","3","0","0","Local transmission","0"
"Latvia","16","0","0","0","Imported cases only","2"
