"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Burkina Faso","884","0","53","0","Community transmission","1"
"Chad","820","17","66","0","Community transmission","0"
"Mauritania","668","80","31","5","Clusters of cases","0"
"Uganda","636","50","0","0","Sporadic cases","0"
"Congo","632","14","20","0","Community transmission","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","27"
"Cabo Verde","477","11","5","0","Clusters of cases","0"
"Togo","452","7","13","0","Community transmission","0"
"Rwanda","397","13","2","0","Sporadic cases","0"
"Malawi","369","11","4","0","Clusters of cases","0"
"Mauritius","335","0","10","0","Clusters of cases","5"
"Liberia","316","5","28","0","Community transmission","0"
"Mozambique","316","9","2","0","Clusters of cases","0"
"Eswatini","295","1","3","0","Clusters of cases","0"
"São Tomé and Príncipe","295","0","10","0","Clusters of cases","8"
"Benin","244","0","3","0","Community transmission","1"
"Zimbabwe","222","16","4","0","Sporadic cases","0"
"Angola","86","0","4","0","Clusters of cases","3"
"Burundi","63","0","1","0","Clusters of cases","3"
"Comoros","62","0","2","0","Community transmission","3"
"Botswana","40","0","1","0","Clusters of cases","1"
"Eritrea","39","0","0","0","Sporadic cases","46"
"Gambia","26","0","1","0","Sporadic cases","1"
