"V1","V2","V3","V4","V5","V6","V7"
"Switzerland","28595","181","1308","41","Communitytransmission","0"
"Portugal","22797","444","854","34","Pending","0"
"Ireland","18184","577","829","35","Pending","0"
"Sweden","17567","812","2152","131","Communitytransmission","0"
"Austria","15068","83","513","5","Pending","0"
"Israel","15028","225","194","2","Pending","0"
"Poland","10892","381","494","40","Pending","0"
"Romania","10417","321","552","25","Communitytransmission","0"
"Belarus","8773","751","63","3","Clusters of cases","0"
"Denmark","8210","137","403","9","Pending","0"
"Ukraine","8125","478","201","8","Communitytransmission","0"
"Serbia","7483","207","144","5","Pending","0"
"Norway","7408","63","191","11","Pending","0"
"Czechia","7273","85","215","2","Communitytransmission","0"
"Finland","4395","111","177","5","Pending","0"
"Luxembourg","3695","30","85","2","Pending","0"
"Republic of Moldova","3110","184","87","7","Pending","0"
"Greece","2490","27","130","5","Pending","0"
"Hungary","2443","60","262","12","Clusters of cases","0"
"Kazakhstan","2416","391","25","6","Pending","0"
"Croatia","2009","28","51","1","Communitytransmission","0"
"Uzbekistan","1836","58","8","1","Clusters of cases","0"
"Iceland","1789","0","10","0","Communitytransmission","1"
"Estonia","1605","13","46","1","Pending","0"
"Armenia","1596","73","27","3","Clusters of cases","0"
"Azerbaijan","1592","44","21","1","Clusters of cases","0"
"Bosnia andHerzegovina","1428","15","54","1","Communitytransmission","0"
"Lithuania","1410","0","40","0","Pending","1"
"Slovenia","1373","7","80","1","Communitytransmission","0"
"Slovakia","1360","35","17","2","Clusters of cases","0"
"North Macedonia","1326","26","57","1","Clusters of cases","0"
"Bulgaria","1188","91","54","2","Pending","0"
"Cyprus","804","9","17","0","Clusters of cases","0"
"Latvia","784","6","12","1","Pending","0"
"Andorra","733","7","40","2","Communitytransmission","0"
"Albania","678","0","28","0","Clusters of cases","1"
"Kyrgyzstan","665","9","8","0","Pending","0"
"San Marino","513","12","40","0","Communitytransmission","0"
"Georgia","456","25","5","0","Communitytransmission","0"
