"V1","V2","V3","V4","V5","V6","V7"
"Bahamas","10","0","0","0","Local transmission","1"
"Suriname","8","0","0","0","Imported cases only","2"
"Antigua and Barbuda","7","0","0","0","Imported cases only","2"
"Grenada","7","0","0","0","Local transmission","3"
"Guyana","5","0","1","0","Local transmission","11"
"Nicaragua","4","0","1","0","Imported cases only","1"
"Saint Kitts and Nevis","4","2","0","0","Imported cases only","0"
"Saint Lucia","4","1","0","0","Imported cases only","0"
"Belize","2","0","0","0","Local transmission","4"
"Saint Vincent and theGrenadines","1","0","0","0","Imported cases only","17"
"","Territories**","","","","",""
"Martinique","105","12","2","1","Imported cases only","0"
"Guadeloupe","96","0","2","0","Imported cases only","2"
"Puerto Rico","64","0","2","0","Imported cases only","3"
"Aruba","46","0","0","0","Local transmission","1"
"French Guiana","31","0","0","0","Local transmission","2"
"Bermuda","22","5","0","0","Local transmission","0"
"United States VirginIslands","22","5","0","0","Imported cases only","0"
"Cayman Islands","8","0","1","0","Imported cases only","4"
"Curaçao","7","0","1","0","Imported cases only","3"
"Saint Martin","6","0","0","0","Under investigation","0"
"Montserrat","5","0","0","0","Imported cases only","2"
"Saint Barthélemy","5","0","0","0","Under investigation","2"
"Turks and CaicosIslands","4","2","0","0","Local transmission","0"
"Sint Maarten","3","0","0","0","Imported cases only","2"
"Anguilla","2","0","0","0","Local transmission","3"
"British Virgin Islands","2","0","0","0","Imported cases only","3"
"","African Region","","","","",""
"South Africa","1280","93","1","0","Local transmission","0"
"Algeria","454","45","29","3","Local transmission","0"
"Burkina Faso","222","76","3","0","Local transmission","0"
"Cote d’Ivoire","165","25","0","0","Local transmission","0"
"Ghana","152","15","5","1","Local transmission","0"
"Senegal","142","23","0","0","Local transmission","0"
"Cameroon","113","22","2","0","Local transmission","0"
"Mauritius","102","0","2","0","Local transmission","1"
"Democratic Republicof the Congo","81","13","8","2","Local transmission","0"
"Rwanda","70","10","0","0","Local transmission","0"
"Nigeria","65","0","1","0","Local transmission","3"
"Madagascar","37","11","0","0","Imported cases only","0"
"Uganda","33","19","0","0","Local transmission","0"
"Togo","28","0","1","1","Local transmission","0"
"Kenya","25","0","1","0","Local transmission","5"
"Ethiopia","21","5","0","0","Local transmission","0"
"Niger","20","10","3","2","Local transmission","0"
"Congo","19","0","0","0","Imported cases only","2"
"Mali","18","0","0","0","Local transmission","1"
"Guinea","16","8","0","0","Imported cases only","0"
"Zambia","16","0","0","0","Local transmission","1"
"United Republic of","14","0","0","0","Under investigation","1"
