"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","141","0","9","0","Clusters of cases","9"
"Aruba","101","0","3","0","No cases","37"
"Sint Maarten","77","0","15","0","Sporadic cases","6"
"United States Virgin Islands","72","0","6","0","Clusters of cases","1"
"Saint Martin","41","0","3","0","Sporadic cases","12"
"Curaçao","22","0","1","0","Sporadic cases","1"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","47"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","45"
"Montserrat","11","0","1","0","Sporadic cases","59"
"British Virgin Islands","8","0","1","0","Sporadic cases","27"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","17"
"Saint Barthélemy","6","0","0","0","Sporadic cases","73"
"Anguilla","3","0","0","0","Sporadic cases","69"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","65"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","180 176","2 238","8 584","78","Community transmission","0"
"Pakistan","125 521","5 985","2 463","107","Clusters of cases","0"
"Saudi Arabia","116 021","3 733","857","38","Clusters of cases","0"
"Qatar","75 071","1 476","69","3","Community transmission","0"
"United Arab Emirates","40 986","479","286","2","Pending","0"
"Egypt","39 726","1 442","1 395","53","Clusters of cases","0"
"Kuwait","34 432","609","279","4","Clusters of cases","0"
"Afghanistan","23 546","656","446","20","Clusters of cases","0"
"Oman","19 954","1 067","89","5","Clusters of cases","0"
