"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 305","10","85","0","Clusters of cases","0"
"Nicaragua","2 014","0","64","0","Community transmission","2"
"Costa Rica","1 939","68","12","0","Clusters of cases","0"
"Paraguay","1 336","6","13","0","Community transmission","0"
"Uruguay","850","1","24","0","Clusters of cases","0"
"Jamaica","638","12","10","0","Clusters of cases","0"
"Suriname","277","16","8","1","Clusters of cases","0"
"Guyana","183","0","12","0","Clusters of cases","1"
"Trinidad and Tobago","123","0","8","0","Sporadic cases","4"
"Bahamas","104","0","11","0","Clusters of cases","4"
"Barbados","97","0","7","0","Clusters of cases","4"
"Saint Vincent and the Grenadines","29","0","0","0","Sporadic cases","2"
"Antigua and Barbuda","26","0","3","0","Clusters of cases","6"
"Grenada","23","0","0","0","Clusters of cases","24"
"Belize","22","0","2","0","Sporadic cases","2"
"Saint Lucia","19","0","0","0","Sporadic cases","14"
"Dominica","18","0","0","0","Clusters of cases","7"
"Saint Kitts and Nevis","15","0","0","0","No cases","60"
"Territoriesii","","","","","",""
"Puerto Rico","6 195","84","147","0","Community transmission","0"
"French Guiana","1 969","211","5","0","Community transmission","0"
"Martinique","221","0","14","0","Clusters of cases","1"
"Cayman Islands","193","0","1","0","Clusters of cases","2"
"Guadeloupe","174","3","14","0","Clusters of cases","0"
