"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Seychelles","11","0","0","0","Sporadic cases","34"
"Mauritania","8","0","1","0","Sporadic cases","10"
"Territoriesii","","","","","",""
"Mayotte","1023","133","11","0","Clusters of cases","0"
"Réunion","436","6","0","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 271 645","25 870","76 916","1552","Community transmission","0"
"Brazil","155 939","10 611","10 627","730","Community transmission","0"
"Canada","67 996","1216","4728","100","Community transmission","0"
"Peru","65 015","3168","1814","100","Community transmission","0"
"Mexico","33 460","1938","3353","193","Community transmission","0"
"Ecuador","29 559","741","2127","423","Community transmission","0"
"Chile","28 866","1647","312","8","Community transmission","0"
"Colombia","10 495","444","445","17","Community transmission","0"
"Dominican Republic","10 347","465","388","3","Community transmission","0"
"Panama","8282","212","237","6","Community transmission","0"
"Argentina","5924","244","300","3","Community transmission","0"
"Bolivia (Plurinational State of)","2437","171","114","8","Clusters of cases","0"
"Honduras","1830","59","108","1","Community transmission","0"
"Cuba","1766","12","77","3","Clusters of cases","0"
"Guatemala","967","67","24","0","Clusters of cases","0"
"El Salvador","889","105","17","1","Clusters of cases","0"
"Costa Rica","780","7","6","0","Clusters of cases","0"
"Paraguay","713","24","10","0","Community transmission","0"
