"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","21","0","0","0","Sporadic cases","1"
"Seychelles","11","0","0","0","Clusters of cases","49"
"Lesotho","2","0","0","0","Sporadic cases","3"
"Territoriesii","","","","","",""
"Mayotte","1 609","22","20","0","Clusters of cases","0"
"Réunion","456","4","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 618 757","26 158","96 909","1 046","Community transmission","0"
"Brazil","363 211","15 813","22 666","653","Community transmission","0"
"Peru","119 959","4 205","3 456","83","Community transmission","0"
"Canada","85 103","1 022","6 453","73","Community transmission","0"
"Chile","73 997","4 895","761","43","Community transmission","0"
"Mexico","68 620","2 764","7 394","215","Community transmission","0"
"Ecuador","37 355","599","3 203","95","Community transmission","0"
"Colombia","21 175","998","727","22","Community transmission","0"
"Dominican Republic","15 073","272","460","2","Community transmission","0"
"Argentina","12 076","723","452","7","Community transmission","0"
"Panama","10 926","349","306","7","Community transmission","0"
"Bolivia (Plurinational State of)","6 263","348","250","10","Community transmission","0"
"Honduras","3 950","207","180","6","Community transmission","0"
"Guatemala","3 424","370","58","1","Community transmission","0"
"El Salvador","1 983","68","35","0","Community transmission","0"
"Cuba","1 947","6","82","0","Clusters of cases","0"
"Venezuela (Bolivarian Republic of)","1 121","111","10","0","Community transmission","0"
