"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","23","0","0","0","Sporadic cases","1"
"Seychelles","11","0","0","0","Clusters of cases","54"
"Lesotho","2","0","0","0","Sporadic cases","8"
"Territoriesii","","","","","",""
"Mayotte","1 743","44","21","0","Clusters of cases","0"
"Réunion","471","1","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 716 078","21 214","101 567","1 263","Community transmission","0"
"Brazil","465 166","26 928","27 878","1 124","Community transmission","0"
"Peru","148 285","6 506","4 230","131","Community transmission","0"
"Chile","94 858","4 220","997","53","Community transmission","0"
"Canada","89 741","885","6 996","78","Community transmission","0"
"Mexico","84 627","3 227","9 415","371","Community transmission","0"
"Ecuador","38 571","0","3 334","0","Community transmission","1"
"Colombia","26 688","1 322","853","31","Community transmission","0"
"Dominican Republic","16 908","377","498","10","Community transmission","0"
"Argentina","14 702","0","510","0","Community transmission","1"
"Panama","12 531","400","326","6","Community transmission","0"
"Bolivia (Plurinational State of)","8 731","344","300","7","Community transmission","0"
"Honduras","4 886","134","199","3","Community transmission","0"
"Guatemala","4 607","259","90","10","Community transmission","0"
"El Salvador","2 395","117","44","2","Community transmission","0"
"Cuba","2 025","20","83","1","Clusters of cases","0"
"Haiti","1 584","141","35","0","Community transmission","0"
