"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since last"
"Reporting Country/","","","Total","","Transmission",""
"","confirmed","confirmed","","new","","reported case"
"Territory/Area†","‡  cases","new cases","deaths","deaths","classification§",""
"Western Pacific Region","","","","","",""
"China","81498","82","3267","6","Local transmission","0"
"Republic of Korea","8897","98","104","2","Local transmission","0"
"Malaysia","1183","153","3","0","Local transmission","0"
"Australia","1081","208","7","0","Local transmission","0"
"Japan","1046","50","36","1","Local transmission","0"
"Singapore","432","47","2","2","Local transmission","0"
"Philippines","307","77","19","1","Local transmission","0"
"Viet Nam","94","3","0","0","Local transmission","0"
"Brunei Darussalam","83","5","0","0","Local transmission","0"
"New Zealand","66","13","0","0","Local transmission","0"
"Cambodia","53","2","0","0","Local transmission","0"
"Mongolia","10","4","0","0","Imported cases only","0"
"Fiji","2","1","0","0","Local transmission","0"
"Papua New Guinea","1","0","0","0","Imported cases only","1"
"Territories**","","","","","",""
"French Polynesia","15","4","0","0","Imported cases only","0"
"Guam","15","1","0","0","Local transmission","0"
"New Caledonia","4","2","0","0","Imported cases only","0"
"European Region ^","","","","","",""
"Italy","53578","6557","4827","795","Local transmission","0"
"Spain","24926","4946","1326","324","Local transmission","0"
"Germany","21463","3140","67","22","Local transmission","0"
"France","14296","1821","562","112","Local transmission","0"
"Switzerland","6077","1237","56","13","Local transmission","0"
"The United Kingdom","5018","1035","233","56","Local transmission","0"
"Netherlands","3631","637","136","30","Local transmission","0"
"Austria","3024","375","8","2","Local transmission","0"
"Belgium","2815","558","67","30","Local transmission","0"
"Norway","1926","184","7","0","Local transmission","0"
"Sweden","1746","123","20","4","Local transmission","0"
"Denmark","1326","71","13","4","Local transmission","0"
"Portugal","1280","260","12","6","Local transmission","0"
"Czechia","995","91","0","0","Local transmission","0"
"Turkey","947","277","21","12","Local transmission","0"
"Israel","883","171","1","0","Local transmission","0"
"Ireland","785","102","3","0","Local transmission","0"
"Luxembourg","670","186","8","3","Local transmission","0"
"Poland","536","111","5","0","Local transmission","0"
"Greece","530","35","13","5","Local transmission","0"
"Finland","521","71","1","1","Local transmission","0"
"Iceland","473","64","1","0","Local transmission","0"
"Slovenia","383","42","1","0","Local transmission","0"
"Romania","367","59","0","0","Local transmission","0"
"Estonia","306","23","0","0","Local transmission","0"
"Russian Federation","306","53","0","0","Local transmission","0"
"Croatia","206","80","1","0","Local transmission","0"
