"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Chad","759","33","65","0","Community transmission","0"
"Madagascar","698","42","5","3","Clusters of cases","0"
"Congo","587","16","19","0","Community transmission","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","22"
"Togo","428","6","13","0","Community transmission","0"
"Mauritania","423","77","20","1","Clusters of cases","0"
"Uganda","410","0","0","0","Sporadic cases","1"
"Cabo Verde","405","15","4","0","Clusters of cases","0"
"Rwanda","355","6","0","0","Sporadic cases","0"
"Mauritius","335","1","10","0","Clusters of cases","0"
"São Tomé and Príncipe","295","0","10","0","Clusters of cases","3"
"Eswatini","279","0","2","0","Clusters of cases","1"
"Liberia","273","4","27","0","Community transmission","0"
"Malawi","273","70","4","0","Clusters of cases","0"
"Mozambique","234","1","2","0","Clusters of cases","0"
"Benin","218","0","3","0","Community transmission","1"
"Zimbabwe","149","17","4","0","Sporadic cases","0"
"Angola","81","8","4","0","Clusters of cases","0"
"Comoros","43","0","2","0","Community transmission","5"
"Burundi","42","0","1","0","Clusters of cases","12"
"Eritrea","39","0","0","0","Sporadic cases","41"
"Botswana","35","0","1","0","Clusters of cases","5"
"Gambia","25","0","1","0","Sporadic cases","7"
