"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 302","12","102","0","Clusters of cases","0"
"New Zealand","1 154","0","22","0","Clusters of cases","23"
"Viet Nam","334","2","0","0","Clusters of cases","0"
"Mongolia","197","0","0","0","Sporadic cases","1"
"Brunei Darussalam","141","0","2","0","Clusters of cases","37"
"Cambodia","126","0","0","0","Sporadic cases","7"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","62"
"Fiji","18","0","0","0","Sporadic cases","54"
"Papua New Guinea","8","0","0","0","Sporadic cases","52"
"Territoriesii","","","","","",""
"Guam","177","1","5","0","Clusters of cases","0"
"French Polynesia","60","0","0","0","Sporadic cases","39"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","30","0","2","0","Pending","4"
"New Caledonia","21","0","0","0","Sporadic cases","4"
"Subtotal for all regions","7 689 967","137 526","427 617","4 281","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","7 690 708","137 526","427 630","4 281","",""
